ID,TMC,Severity,Start_Time,End_Time,City,State,Timezone,Visibility(mi),Temperature(F),Humidity(%),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-31883,201,2,3/28/2016 19:50,3/28/2016 20:37,Santa Cruz,CA,US/Pacific,10,51.1,77,3.5,0,Scattered Clouds
A-31886,343,2,3/28/2016 19:52,3/28/2016 20:22,Santa Cruz,CA,US/Pacific,10,51.1,77,3.5,0,Scattered Clouds
A-32014,201,3,3/29/2016 14:58,3/29/2016 15:28,Fairfield,CA,US/Pacific,10,64.2,30,10.4,0,Scattered Clouds
A-33364,229,3,4/6/2016 18:31,4/6/2016 19:31,Fairfield,CA,US/Pacific,10,79.5,47,5.8,0,Clear
A-33702,241,2,4/8/2016 11:00,4/8/2016 11:30,Santa Clara,CA,US/Pacific,7,61,81,3.5,0,Overcast
A-33704,241,3,4/8/2016 11:02,4/8/2016 11:32,Hayward,CA,US/Pacific,10,61,81,8.1,0,Overcast
A-33709,201,2,4/8/2016 11:26,4/8/2016 11:56,Orinda,CA,US/Pacific,10,63,70,9.2,0,Light Rain
A-33762,201,3,4/8/2016 16:56,4/8/2016 17:41,Castro Valley,CA,US/Pacific,10,64.9,68,11.5,0,Mostly Cloudy
A-33770,201,2,4/8/2016 22:35,4/9/2016 0:53,Sacramento,CA,US/Pacific,10,59,87,11.5,0.01,Light Rain
A-33772,241,2,4/9/2016 1:33,4/9/2016 2:03,Windsor,CA,US/Pacific,10,55.9,97,3.5,0.02,Light Rain
A-33773,241,3,4/9/2016 1:33,4/9/2016 2:18,Union City,CA,US/Pacific,9,59,93,9.2,0,Light Rain
A-33774,241,3,4/9/2016 1:10,4/9/2016 1:58,Fremont,CA,US/Pacific,9,59,96,4.6,0,Light Rain
A-33775,201,2,4/9/2016 1:11,4/9/2016 1:56,Los Gatos,CA,US/Pacific,7,59,93,3.5,0.01,Light Rain
A-33780,241,3,4/9/2016 2:04,4/9/2016 3:19,Daly City,CA,US/Pacific,6,57.9,100,9.2,0.04,Rain
A-33784,201,2,4/9/2016 2:11,4/9/2016 2:56,Discovery Bay,CA,US/Pacific,10,57,93,6.9,0,Light Rain
A-33788,201,2,4/9/2016 4:03,4/9/2016 4:48,Sausalito,CA,US/Pacific,10,57,100,8.1,0.01,Light Rain
A-33790,241,2,4/9/2016 4:02,4/9/2016 4:47,Pittsburg,CA,US/Pacific,10,57.9,84,8.1,0,Light Rain
A-33791,241,2,4/9/2016 3:58,4/9/2016 4:28,Antioch,CA,US/Pacific,10,57.9,84,8.1,0,Light Rain
A-33792,201,2,4/9/2016 4:10,4/9/2016 4:55,San Francisco,CA,US/Pacific,10,57,100,6.9,0,Light Rain
A-33793,241,3,4/9/2016 4:23,4/9/2016 4:53,San Lorenzo,CA,US/Pacific,10,57.9,93,6.9,0.01,Light Rain
A-33795,201,2,4/9/2016 4:55,4/9/2016 5:40,Lafayette,CA,US/Pacific,10,57.9,84,4.6,0,Light Rain
A-33796,201,3,4/9/2016 4:59,4/9/2016 5:44,Alamo,CA,US/Pacific,10,57.9,84,4.6,0,Light Rain
A-33802,241,3,4/9/2016 5:15,4/9/2016 6:00,Benicia,CA,US/Pacific,10,57.9,84,4.6,0,Light Rain
A-33808,201,3,4/9/2016 6:27,4/9/2016 7:27,Fremont,CA,US/Pacific,6,57.9,90,5.8,0,Light Rain
A-33809,201,2,4/9/2016 6:48,4/9/2016 7:33,South San Francisco,CA,US/Pacific,3,57,93,6.9,0.01,Light Rain
A-33810,201,2,4/9/2016 6:48,4/9/2016 7:33,Napa,CA,US/Pacific,10,55.9,93,9.2,0.02,Light Rain
A-33811,201,3,4/9/2016 6:49,4/9/2016 7:19,San Leandro,CA,US/Pacific,6,57.9,90,5.8,0,Light Rain
A-33812,201,3,4/9/2016 6:47,4/9/2016 7:32,Fairfield,CA,US/Pacific,10,56.3,96,11.5,0,Overcast
A-33813,241,2,4/9/2016 7:57,4/9/2016 9:00,Orinda,CA,US/Pacific,4,57.9,87,5.8,0,Rain
A-33814,201,2,4/9/2016 9:24,4/9/2016 10:54,Linden,CA,US/Pacific,3,59,93,3.5,0.07,Light Rain
A-33817,201,3,4/9/2016 10:23,4/9/2016 11:08,West Sacramento,CA,US/Pacific,10,57.9,90,12.7,0.02,Light Rain
A-33822,201,2,4/9/2016 9:39,4/9/2016 11:37,Fremont,CA,US/Pacific,7,59,90,4.6,0.01,Light Rain
A-33823,201,3,4/9/2016 9:39,4/9/2016 11:14,San Jose,CA,US/Pacific,7,60.1,86,4.6,0.05,Light Rain
A-33827,201,2,4/9/2016 10:56,4/9/2016 11:56,Placerville,CA,US/Pacific,0.2,50,100,8.1,0.03,Overcast
A-33835,201,3,4/9/2016 12:20,4/9/2016 13:26,Livermore,CA,US/Pacific,9,60.1,83,4.6,0,Light Rain
A-33836,201,2,4/9/2016 12:50,4/9/2016 13:50,Sacramento,CA,US/Pacific,10,59,90,6.9,0.04,Overcast
A-33840,201,2,4/9/2016 13:09,4/9/2016 14:39,Stockton,CA,US/Pacific,10,62.1,90,4.6,0,Overcast
A-33842,241,3,4/9/2016 12:20,4/9/2016 14:18,Tracy,CA,US/Pacific,9,60.1,83,4.6,0,Light Rain
A-33846,201,2,4/9/2016 13:53,4/9/2016 15:08,Cool,CA,US/Pacific,4,55.4,100,6.9,0.01,Overcast
A-33849,201,3,4/9/2016 14:17,4/9/2016 15:17,West Sacramento,CA,US/Pacific,6,60.1,90,3.5,0.01,Light Rain
A-33852,201,2,4/9/2016 12:20,4/9/2016 15:45,Santa Rosa,CA,US/Pacific,3,55.9,97,5.8,0,Light Rain
A-33856,201,3,4/9/2016 14:43,4/9/2016 15:43,Sacramento,CA,US/Pacific,10,60.1,90,6.9,0.02,Light Rain
A-33857,201,2,4/9/2016 14:43,4/9/2016 15:58,Sacramento,CA,US/Pacific,10,60.1,90,6.9,0.02,Light Rain
A-33860,201,2,4/9/2016 15:11,4/9/2016 16:41,Elk Grove,CA,US/Pacific,5,60.1,90,9.2,0.03,Rain
A-33862,201,3,4/9/2016 15:37,4/9/2016 17:07,San Pablo,CA,US/Pacific,6,60.1,80,9.2,0,Light Rain
A-33865,201,2,4/9/2016 15:35,4/9/2016 17:05,Orinda,CA,US/Pacific,6,60.1,80,9.2,0,Light Rain
A-33868,201,2,4/9/2016 15:38,4/9/2016 17:08,Alamo,CA,US/Pacific,6,60.1,80,9.2,0,Light Rain
A-33870,201,3,4/9/2016 15:44,4/9/2016 17:14,Hercules,CA,US/Pacific,6,60.1,80,9.2,0,Light Rain
A-33871,201,2,4/9/2016 15:43,4/9/2016 17:13,Rodeo,CA,US/Pacific,6,60.1,80,9.2,0,Light Rain
A-33873,201,2,4/9/2016 16:56,4/9/2016 18:26,Santa Rosa,CA,US/Pacific,6,57.9,93,4.6,0,Light Rain
A-33875,201,2,4/9/2016 16:57,4/9/2016 18:27,San Francisco,CA,US/Pacific,10,61,87,15,0,Light Rain
A-33876,201,3,4/9/2016 16:55,4/9/2016 18:25,Fairfield,CA,US/Pacific,10,59,90,8.1,0,Overcast
A-33877,201,3,4/9/2016 16:57,4/9/2016 18:27,Fairfield,CA,US/Pacific,10,58.6,94,12.7,0.01,Light Rain
A-33881,201,3,4/9/2016 19:08,4/9/2016 19:38,San Francisco,CA,US/Pacific,10,59,90,11.5,0,Light Rain
A-33883,201,2,4/9/2016 19:18,4/9/2016 19:48,Mountain View,CA,US/Pacific,6,60.1,86,10.4,0.01,Light Rain
A-33884,201,3,4/9/2016 19:21,4/9/2016 19:51,San Jose,CA,US/Pacific,8,60.1,86,10.4,0.01,Light Rain
A-33886,201,3,4/9/2016 19:47,4/9/2016 20:17,Fairfield,CA,US/Pacific,10,57,93,6.9,0,Overcast
A-33887,201,2,4/9/2016 20:25,4/9/2016 21:12,Vallejo,CA,US/Pacific,10,57,93,6.9,0,Light Rain
A-33890,201,3,4/10/2016 0:26,4/10/2016 0:56,Richmond,CA,US/Pacific,8,57.9,90,4.6,0.01,Light Rain
A-33897,201,3,4/10/2016 0:46,4/10/2016 1:16,San Jose,CA,US/Pacific,10,57.9,93,3.5,0.01,Light Rain
A-33900,241,3,4/10/2016 1:12,4/10/2016 1:57,Daly City,CA,US/Pacific,10,57,83,4.6,0,Light Rain
A-33901,201,2,4/10/2016 1:25,4/10/2016 2:10,San Jose,CA,US/Pacific,10,57,89,3.5,0.01,Light Rain
A-33902,241,2,4/10/2016 1:45,4/10/2016 2:30,Fremont,CA,US/Pacific,5,57.9,93,5.8,0.02,Light Rain
A-33903,201,2,4/10/2016 1:43,4/10/2016 2:43,Castro Valley,CA,US/Pacific,5,57.9,93,5.8,0.02,Light Rain
A-33905,201,3,4/10/2016 1:58,4/10/2016 2:43,San Jose,CA,US/Pacific,10,57,89,3.5,0,Light Rain
A-33911,201,3,4/10/2016 2:33,4/10/2016 3:18,Livermore,CA,US/Pacific,3,55.9,90,8.1,0.06,Light Rain
A-33913,201,2,4/10/2016 3:18,4/10/2016 4:03,Richmond,CA,US/Pacific,5,57.9,87,4.6,0.11,Rain
A-33916,201,2,4/10/2016 3:15,4/10/2016 4:00,Castro Valley,CA,US/Pacific,8,57.9,97,5.8,0.06,Light Rain
A-33920,241,3,4/10/2016 3:51,4/10/2016 4:21,Sausalito,CA,US/Pacific,9,55.9,77,5.8,0,Light Rain
A-33921,201,2,4/10/2016 3:34,4/10/2016 4:19,San Ramon,CA,US/Pacific,4,55.9,90,6.9,0.03,Light Rain
A-33925,201,3,4/10/2016 4:32,4/10/2016 5:17,Pleasanton,CA,US/Pacific,3,55,93,8.1,0.06,Light Rain
A-33926,241,3,4/10/2016 4:31,4/10/2016 5:16,Sunol,CA,US/Pacific,3,55,93,8.1,0.06,Light Rain
A-33927,201,2,4/10/2016 4:30,4/10/2016 5:15,Antioch,CA,US/Pacific,10,55.9,80,5.8,0.1,Light Rain
A-33928,241,3,4/10/2016 4:57,4/10/2016 5:42,San Leandro,CA,US/Pacific,9,57,89,4.6,0,Light Rain
A-33929,201,3,4/10/2016 4:37,4/10/2016 5:37,Tracy,CA,US/Pacific,3,55,93,8.1,0.06,Light Rain
A-33930,201,2,4/10/2016 5:08,4/10/2016 5:53,Martinez,CA,US/Pacific,10,55.9,80,5.8,0.1,Light Rain
A-33931,201,2,4/10/2016 5:55,4/10/2016 6:40,San Francisco,CA,US/Pacific,10,55.9,78,9.2,0.02,Overcast
A-33935,201,2,4/10/2016 6:02,4/10/2016 6:47,San Jose,CA,US/Pacific,3,57,93,4.6,0.04,Light Rain
A-33939,201,3,4/10/2016 6:31,4/10/2016 7:01,Castro Valley,CA,US/Pacific,9,55.9,90,8.1,0,Light Rain
A-33940,201,2,4/10/2016 6:23,4/10/2016 7:08,San Jose,CA,US/Pacific,4,55.9,93,8.1,0.03,Light Rain
A-33941,241,2,4/10/2016 6:08,4/10/2016 6:53,Campbell,CA,US/Pacific,4,55.9,93,8.1,0.03,Light Rain
A-33943,201,2,4/10/2016 6:37,4/10/2016 7:22,Santa Clara,CA,US/Pacific,2.5,55,93,8.1,0.07,Rain
A-33944,241,3,4/10/2016 8:59,4/10/2016 9:38,Milpitas,CA,US/Pacific,5,55.9,90,3.5,0.01,Light Rain
A-33948,241,2,4/10/2016 8:59,4/10/2016 10:34,Los Gatos,CA,US/Pacific,5,55.9,90,3.5,0.01,Light Rain
A-33951,201,2,4/10/2016 8:59,4/10/2016 10:53,Rodeo,CA,US/Pacific,10,55.9,84,3.5,0,Overcast
A-33952,201,2,4/10/2016 8:59,4/10/2016 10:56,Los Gatos,CA,US/Pacific,5,55.9,90,3.5,0.01,Light Rain
A-33953,201,3,4/10/2016 8:59,4/10/2016 10:31,San Jose,CA,US/Pacific,5,55.9,90,3.5,0.01,Light Rain
A-33958,201,2,4/10/2016 7:45,4/10/2016 11:30,Rodeo,CA,US/Pacific,10,55.9,77,5.8,0.06,Light Rain
A-33959,241,2,4/10/2016 7:45,4/10/2016 11:30,Mountain View,CA,US/Pacific,9,55,89,3.5,0.03,Light Rain
A-33960,201,3,4/10/2016 8:59,4/10/2016 11:10,San Jose,CA,US/Pacific,5,55.9,90,3.5,0.01,Light Rain
A-33962,406,3,4/10/2016 8:59,4/10/2016 11:40,San Jose,CA,US/Pacific,5,55.9,90,3.5,0.01,Light Rain
A-33964,406,3,4/10/2016 8:59,4/10/2016 11:59,San Jose,CA,US/Pacific,5,55.9,90,3.5,0.01,Light Rain
A-33967,201,3,4/10/2016 8:59,4/10/2016 12:14,Hayward,CA,US/Pacific,10,57,89,8.1,0,Overcast
A-33971,201,2,4/10/2016 8:59,4/10/2016 13:13,Los Gatos,CA,US/Pacific,5,55.9,90,3.5,0.01,Light Rain
A-33974,201,3,4/10/2016 8:59,4/10/2016 13:13,Alamo,CA,US/Pacific,10,55.9,84,3.5,0,Overcast
A-33977,201,3,4/10/2016 8:59,4/10/2016 13:29,Milpitas,CA,US/Pacific,5,55.9,90,3.5,0.01,Light Rain
A-33979,201,2,4/10/2016 8:59,4/10/2016 13:56,Orinda,CA,US/Pacific,10,55.9,84,3.5,0,Overcast
A-33981,241,2,4/10/2016 8:59,4/10/2016 14:11,Antioch,CA,US/Pacific,10,55.9,84,3.5,0,Overcast
A-33982,201,2,4/10/2016 8:59,4/10/2016 14:26,Los Gatos,CA,US/Pacific,5,55.9,90,3.5,0.01,Light Rain
A-33983,241,3,4/10/2016 8:59,4/10/2016 14:26,Hayward,CA,US/Pacific,10,57,89,8.1,0,Overcast
A-33984,201,3,4/10/2016 8:59,4/10/2016 14:25,San Jose,CA,US/Pacific,5,55.9,90,3.5,0.01,Light Rain
A-33990,201,2,4/10/2016 8:59,4/10/2016 15:32,Half Moon Bay,CA,US/Pacific,3,55.4,100,6.9,0.01,Overcast
A-33993,201,2,4/10/2016 8:59,4/10/2016 15:57,Half Moon Bay,CA,US/Pacific,3,55.4,100,6.9,0.01,Overcast
A-33995,201,2,4/10/2016 15:13,4/10/2016 16:43,Sunnyvale,CA,US/Pacific,10,57.9,81,5.8,0,Light Rain
A-34202,201,3,4/11/2016 19:57,4/11/2016 20:46,Alamo,CA,US/Pacific,10,59,67,5.8,0,Clear
A-34220,201,3,4/11/2016 21:57,4/11/2016 22:42,Walnut Creek,CA,US/Pacific,10,55.9,77,3.5,0,Light Rain
A-34224,241,2,4/11/2016 22:48,4/11/2016 23:33,Lafayette,CA,US/Pacific,10,55,77,3.5,0,Clear
A-34240,201,3,4/12/2016 0:41,4/12/2016 1:11,Richmond,CA,US/Pacific,10,52,83,3.5,0,Clear
A-34247,201,2,4/12/2016 6:28,4/12/2016 7:14,Concord,CA,US/Pacific,10,55,80,6.9,0,Overcast
A-34248,201,2,4/12/2016 7:07,4/12/2016 8:07,Orinda,CA,US/Pacific,10,55,80,6.9,0,Overcast
A-34576,201,3,4/14/2016 0:45,4/14/2016 1:15,Vallejo,CA,US/Pacific,10,55,86,19.6,0,Light Rain
A-34578,241,3,4/14/2016 1:49,4/14/2016 2:49,Hayward,CA,US/Pacific,6,55.9,75,11.5,0,Light Rain
A-34579,201,3,4/14/2016 2:11,4/14/2016 3:11,Emeryville,CA,US/Pacific,7,57,81,16.1,0,Light Rain
A-34580,201,2,4/14/2016 3:14,4/14/2016 4:14,San Francisco,CA,US/Pacific,10,55.9,75,13.8,0,Light Rain
A-34591,201,2,4/14/2016 7:39,4/14/2016 8:39,Angels Camp,CA,US/Pacific,10,44.6,93,5.8,0.01,Overcast
A-35507,245,3,4/21/2016 10:31,4/21/2016 11:01,Castro Valley,CA,US/Pacific,10,64.9,70,6.9,0,Overcast
A-35508,201,3,4/21/2016 10:35,4/21/2016 11:05,Hayward,CA,US/Pacific,10,64.9,70,6.9,0,Overcast
A-35640,201,2,4/21/2016 21:08,4/21/2016 21:53,Cloverdale,CA,US/Pacific,10,57.9,97,5.8,0.02,Overcast
A-35649,201,2,4/21/2016 21:57,4/21/2016 22:42,Mendocino,CA,US/Pacific,10,55.9,87,9.2,0,Overcast
A-35652,201,2,4/21/2016 22:01,4/21/2016 22:46,Bodega Bay,CA,US/Pacific,10,57.9,93,8.1,0.01,Light Rain
A-35678,201,2,4/22/2016 6:28,4/22/2016 6:58,Mountain View,CA,US/Pacific,5,59,81,5.8,0,Light Rain
A-35679,201,2,4/22/2016 6:32,4/22/2016 7:17,Fairfield,CA,US/Pacific,2.5,57,96,12.7,0.09,Heavy Rain
A-35680,241,2,4/22/2016 7:08,4/22/2016 8:08,Walnut Grove,CA,US/Pacific,10,57.9,81,6.9,0,Light Rain
A-35681,201,2,4/22/2016 7:53,4/22/2016 8:23,Los Gatos,CA,US/Pacific,8,57.9,90,9.2,0.17,Light Rain
A-35682,201,3,4/22/2016 7:46,4/22/2016 8:16,Vacaville,CA,US/Pacific,4,57,89,10.4,0.02,Light Rain
A-35683,241,3,4/22/2016 8:56,4/22/2016 9:26,Richmond,CA,US/Pacific,10,60.1,75,8.1,0.01,Overcast
A-35684,201,2,4/22/2016 8:34,4/22/2016 9:20,Watsonville,CA,US/Pacific,10,57,93,8.1,0,Light Rain
A-35697,201,2,4/22/2016 9:46,4/22/2016 10:16,Dublin,CA,US/Pacific,10,59,83,15,0.05,Light Rain
A-35699,201,2,4/22/2016 9:49,4/22/2016 10:19,Campbell,CA,US/Pacific,6,57.9,90,10.4,0.04,Light Rain
A-35700,241,2,4/22/2016 9:56,4/22/2016 10:26,Danville,CA,US/Pacific,10,59,83,15,0.05,Light Rain
A-35703,201,2,4/22/2016 10:15,4/22/2016 10:45,South San Francisco,CA,US/Pacific,10,60.1,90,27.6,0,Light Rain
A-35707,201,2,4/22/2016 10:41,4/22/2016 11:11,Petaluma,CA,US/Pacific,7,53.6,94,3.5,0.04,Mostly Cloudy
A-35709,201,3,4/22/2016 11:02,4/22/2016 11:32,Vallejo,CA,US/Pacific,6,54,90,16.1,0.06,Rain
A-35710,241,3,4/22/2016 10:56,4/22/2016 11:26,San Jose,CA,US/Pacific,4,60.1,83,8.1,0.01,Light Rain
A-35711,241,3,4/22/2016 10:54,4/22/2016 11:24,San Jose,CA,US/Pacific,4,60.1,83,8.1,0.01,Light Rain
A-35714,241,3,4/22/2016 11:25,4/22/2016 11:55,Richmond,CA,US/Pacific,10,60.1,57,19.6,0,Mostly Cloudy
A-35715,201,2,4/22/2016 11:32,4/22/2016 12:02,Santa Rosa,CA,US/Pacific,7,54,97,8.1,0.1,Light Rain
A-35716,245,3,4/22/2016 11:27,4/22/2016 11:57,San Pablo,CA,US/Pacific,10,60.1,57,19.6,0,Mostly Cloudy
A-35717,201,3,4/22/2016 11:28,4/22/2016 11:58,Fairfield,CA,US/Pacific,8,55.9,84,17.3,0.01,Light Rain
A-35718,201,2,4/22/2016 11:35,4/22/2016 12:05,Concord,CA,US/Pacific,10,60.1,57,19.6,0,Mostly Cloudy
A-35719,201,2,4/22/2016 11:30,4/22/2016 12:00,Watsonville,CA,US/Pacific,10,60.1,90,16.1,0,Light Rain
A-35720,201,2,4/22/2016 11:31,4/22/2016 12:01,Salinas,CA,US/Pacific,9,60.1,80,6.9,0.03,Light Rain
A-35721,201,2,4/22/2016 11:34,4/22/2016 12:04,Sacramento,CA,US/Pacific,10,62.1,67,19.6,0,Scattered Clouds
A-35722,201,2,4/22/2016 11:35,4/22/2016 12:05,Grass Valley,CA,US/Pacific,8,44.6,100,6.9,0.02,Overcast
A-35723,201,2,4/22/2016 11:44,4/22/2016 12:14,Napa,CA,US/Pacific,8,55.9,84,17.3,0.01,Light Rain
A-35724,201,2,4/22/2016 11:41,4/22/2016 12:11,Hayward,CA,US/Pacific,10,59,64,15,0,Light Rain
A-35725,201,2,4/22/2016 11:46,4/22/2016 12:16,Watsonville,CA,US/Pacific,10,60.1,90,16.1,0,Light Rain
A-35727,201,2,4/22/2016 11:58,4/22/2016 12:28,Santa Rosa,CA,US/Pacific,10,54,97,8.1,0,Light Rain
A-35729,201,3,4/22/2016 12:03,4/22/2016 12:33,Pleasanton,CA,US/Pacific,10,57.9,81,6.9,0.1,Mostly Cloudy
A-35733,201,3,4/22/2016 12:20,4/22/2016 12:50,Cupertino,CA,US/Pacific,10,59,72,10.4,0.06,Overcast
A-35734,201,2,4/22/2016 12:28,4/22/2016 12:58,Watsonville,CA,US/Pacific,2.5,55,89,10.4,0.01,Heavy Rain
A-35735,248,2,4/22/2016 12:21,4/22/2016 12:51,Placerville,CA,US/Pacific,1.5,44.6,100,13.8,0.05,Overcast
A-35736,241,2,4/22/2016 12:28,4/22/2016 12:58,Scotts Valley,CA,US/Pacific,2.5,55,89,10.4,0.01,Heavy Rain
A-35740,201,3,4/22/2016 12:31,4/22/2016 13:01,Cupertino,CA,US/Pacific,10,60.1,67,8.1,0,Overcast
A-35742,201,2,4/22/2016 12:43,4/22/2016 13:29,Healdsburg,CA,US/Pacific,7,55,83,6.9,0.05,Mostly Cloudy
A-35747,248,2,4/22/2016 12:46,4/22/2016 13:33,Sacramento,CA,US/Pacific,10,59,72,11.5,0.01,Mostly Cloudy
A-35748,201,2,4/22/2016 13:13,4/22/2016 13:43,Mountain View,CA,US/Pacific,10,60.1,67,8.1,0,Overcast
A-35749,241,3,4/22/2016 13:17,4/22/2016 13:47,Cupertino,CA,US/Pacific,10,60.1,67,8.1,0,Overcast
A-35750,201,2,4/22/2016 13:17,4/22/2016 13:47,Milpitas,CA,US/Pacific,10,60.1,64,13.8,0,Mostly Cloudy
A-35753,201,3,4/22/2016 13:34,4/22/2016 14:04,Fremont,CA,US/Pacific,9,59,72,11.5,0,Light Rain
A-35755,201,2,4/22/2016 13:43,4/22/2016 14:13,Hayward,CA,US/Pacific,10,60.1,69,15,0,Light Rain
A-35756,201,2,4/22/2016 13:44,4/22/2016 14:14,Livermore,CA,US/Pacific,3,55.9,80,13.8,0.03,Heavy Rain
A-35757,201,3,4/22/2016 13:54,4/22/2016 14:24,Fairfield,CA,US/Pacific,10,57.9,78,15,0.02,Mostly Cloudy
A-35758,201,3,4/22/2016 13:55,4/22/2016 14:25,Hayward,CA,US/Pacific,10,60.1,69,15,0,Light Rain
A-35760,201,2,4/22/2016 14:02,4/22/2016 14:32,Vallejo,CA,US/Pacific,10,57.9,78,15,0.02,Mostly Cloudy
A-35761,241,2,4/22/2016 13:59,4/22/2016 14:29,Los Gatos,CA,US/Pacific,10,61,62,19.6,0,Light Rain
A-35762,201,3,4/22/2016 14:05,4/22/2016 14:35,San Ramon,CA,US/Pacific,3,53.1,83,16.1,0.09,Rain
A-35763,241,2,4/22/2016 14:04,4/22/2016 14:34,San Jose,CA,US/Pacific,10,61,62,19.6,0,Light Rain
A-35764,241,3,4/22/2016 14:09,4/22/2016 14:39,Los Altos,CA,US/Pacific,9,59,72,11.5,0,Light Rain
A-35765,201,3,4/22/2016 14:21,4/22/2016 14:51,Fairfield,CA,US/Pacific,10,57.9,78,15,0.02,Mostly Cloudy
A-35766,241,3,4/22/2016 14:26,4/22/2016 14:56,San Jose,CA,US/Pacific,10,60.1,67,10.4,0.01,Light Rain
A-35768,241,3,4/22/2016 14:39,4/22/2016 15:09,Los Altos,CA,US/Pacific,10,62.1,62,13.8,0.01,Scattered Clouds
A-35769,201,2,4/22/2016 14:40,4/22/2016 15:10,Sunnyvale,CA,US/Pacific,10,62.1,62,13.8,0.01,Scattered Clouds
A-35770,201,2,4/22/2016 14:31,4/22/2016 15:01,San Jose,CA,US/Pacific,10,60.1,67,10.4,0.01,Light Rain
A-35771,201,3,4/22/2016 14:33,4/22/2016 15:03,San Jose,CA,US/Pacific,10,60.1,67,10.4,0.01,Light Rain
A-35773,241,2,4/22/2016 14:42,4/22/2016 15:12,Los Gatos,CA,US/Pacific,10,60.1,67,10.4,0.01,Light Rain
A-35776,201,2,4/22/2016 14:57,4/22/2016 15:27,San Jose,CA,US/Pacific,10,60.1,67,10.4,0.01,Light Rain
A-35777,203,3,4/22/2016 14:53,4/22/2016 15:23,San Jose,CA,US/Pacific,10,60.1,67,10.4,0.01,Light Rain
A-35778,201,3,4/22/2016 14:52,4/22/2016 15:22,San Jose,CA,US/Pacific,10,60.1,67,10.4,0.01,Light Rain
A-35781,201,2,4/22/2016 15:22,4/22/2016 16:10,Santa Rosa,CA,US/Pacific,10,57,81,5.8,0,Mostly Cloudy
A-35782,201,2,4/22/2016 15:22,4/22/2016 16:11,Napa,CA,US/Pacific,10,59,72,18.4,0.01,Mostly Cloudy
A-35783,201,2,4/22/2016 15:22,4/22/2016 16:10,Napa,CA,US/Pacific,10,59,72,18.4,0.01,Mostly Cloudy
A-35785,229,3,4/22/2016 15:22,4/22/2016 16:22,Danville,CA,US/Pacific,10,62.1,60,19.6,0,Mostly Cloudy
A-35786,201,2,4/22/2016 15:24,4/22/2016 16:39,Stockton,CA,US/Pacific,10,57,77,18.4,0,Light Rain
A-35788,201,2,4/22/2016 15:37,4/22/2016 16:22,San Jose,CA,US/Pacific,10,62.1,50,18.4,0,Mostly Cloudy
A-35789,201,2,4/22/2016 15:48,4/22/2016 17:03,Sacramento,CA,US/Pacific,10,63,58,16.1,0,Partly Cloudy
A-35791,201,2,4/22/2016 15:32,4/22/2016 16:17,Modesto,CA,US/Pacific,10,62.1,60,11.5,0,Light Rain
A-35792,201,3,4/22/2016 15:59,4/22/2016 16:44,Walnut Creek,CA,US/Pacific,10,62.1,58,15,0,Scattered Clouds
A-35793,201,3,4/22/2016 15:59,4/22/2016 16:50,Walnut Creek,CA,US/Pacific,10,62.1,58,15,0,Scattered Clouds
A-35794,229,2,4/22/2016 16:02,4/22/2016 17:17,Los Gatos,CA,US/Pacific,10,62.1,50,18.4,0,Mostly Cloudy
A-35795,201,2,4/22/2016 16:10,4/22/2016 17:25,Stockton,CA,US/Pacific,10,62.1,67,20.7,0,Mostly Cloudy
A-35796,201,2,4/22/2016 16:07,4/22/2016 17:22,Manteca,CA,US/Pacific,10,62.1,67,20.7,0,Mostly Cloudy
A-35798,201,2,4/22/2016 16:17,4/22/2016 17:02,Los Gatos,CA,US/Pacific,10,62.1,50,18.4,0,Mostly Cloudy
A-35799,201,2,4/22/2016 16:14,4/22/2016 17:29,Sacramento,CA,US/Pacific,10,63,58,16.1,0,Partly Cloudy
A-35801,201,2,4/22/2016 16:18,4/22/2016 17:33,Stockton,CA,US/Pacific,10,62.1,67,20.7,0,Mostly Cloudy
A-35804,201,2,4/22/2016 16:44,4/22/2016 17:59,Nevada City,CA,US/Pacific,10,44.6,100,8.1,0.05,Overcast
A-35818,201,2,4/22/2016 17:25,4/22/2016 18:10,Orinda,CA,US/Pacific,10,60.1,53,15,0,Light Rain
A-35844,241,3,4/22/2016 18:45,4/22/2016 19:33,Martinez,CA,US/Pacific,10,59,58,12.7,0,Overcast
A-35845,201,3,4/22/2016 18:58,4/22/2016 19:43,Alamo,CA,US/Pacific,10,59,58,12.7,0,Overcast
A-35850,229,2,4/22/2016 19:06,4/22/2016 19:53,Concord,CA,US/Pacific,10,59,58,12.7,0,Overcast
A-35871,201,2,4/22/2016 20:22,4/22/2016 21:07,San Francisco,CA,US/Pacific,6,60.1,60,10.4,0.01,Light Rain
A-35874,229,3,4/22/2016 20:39,4/22/2016 21:24,San Bruno,CA,US/Pacific,10,57.9,65,9.2,0,Mostly Cloudy
A-36362,201,2,4/27/2016 9:59,4/27/2016 10:29,San Jose,CA,US/Pacific,10,57.9,70,10.4,0,Overcast
A-36363,241,2,4/27/2016 10:14,4/27/2016 10:59,San Jose,CA,US/Pacific,10,57.9,70,10.4,0,Overcast
A-36364,201,2,4/27/2016 10:25,4/27/2016 11:10,Richmond,CA,US/Pacific,10,59,69,13.8,0,Overcast
A-36371,241,2,4/27/2016 10:38,4/27/2016 11:08,San Jose,CA,US/Pacific,2.5,60.1,72,5.8,0,Light Rain
